Bridge Opportunity: CaseSafeID,Bridge Opportunity: Project Code,Bridge Opportunity: Country,Bridge Opportunity: Opportunity Name,Bridge Opportunity: Stage,Bridge Opportunity: Sub-Stage,Bridge Opportunity: Close Date,Bridge Opportunity: Level 1 Government,Bridge Opportunity: Level 2 Government,Bridge Opportunity: Level 3 Government,Bridge Opportunity: Level 4 Government,Bridge Name,Bridge Opportunity: River Name,Bridge Opportunity: Research Initiative,Bridge Opportunity: Monitoring Campaign,Form: Form Name,Bridge Opportunity: GPS (Latitude),Bridge Opportunity: GPS (Longitude),Individuals Directly Served,Bridge Opportunity: Population Dataset URL,Bridge Opportunity: Population Estimate 2000m,Bridge Opportunity: Population Estimate 5000m,Community Served 1,Individuals served in Community 1,Community Served 2,Individuals served in Community 2,Community Served 3,Individuals served in Community 3,Community Served 4,Individuals served in Community 4,Community Served 5,Individuals served in Community 5,Community Served 6,Individuals Served in Community 6,Form: Created Date,Community Served 7,Individuals Served in Community 7,Community Served 8,Individuals Served in Community 8,Community Served 9,Individuals Served in Community 9,Community Served 10,Individuals Served in Community 10
006f100000d7611AAA,1013244,Rwanda,Rwanda - Mubarame - 1013244,Rejected,Technical,11/30/18,Northern Province,Burera,Nemba,Kivumu(Songorero),Mubarame,Mubarame,,,Project Pre-Assessment - 2018.9.2,-1.58391,29.85683,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5845,42007,Songorero,970,,0,,0,,0,,0,,,9/2/18,,,,,,,,
006f100000d7616AAA,1013245,Rwanda,Rwanda - Kigeyo ya 1 (Butambi) - 1013245,Rejected,Technical,12/31/18,Northern Province,Burera,Nemba,Kivumu (Kigeyo),Kigeyo ya 1 (Butambi),Muhondo,,,Project Pre-Assessment - 2018.9.2,-1.60154,29.88182,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7962,42558,Kigeyo,776,Muhondo,1200,,0,,0,,0,,,9/2/18,,,,,,,,
006f100000d761BAAQ,1013246,Rwanda,Rwanda - Kidomo - 1013246,Rejected,Technical,12/12/18,Northern Province,Burera,Nemba,Rushara (Cyave),Kidomo,Nyamusanze,,,Project Assessment - 2018.9.2,-1.56507,29.83916,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6126,44431,Cyave,910,Kidomo,480,Nyabitare,557,Rwata,865,,0,,,9/2/18,,,,,,,,
006f100000d761BAAQ,1013246,Rwanda,Rwanda - Kidomo - 1013246,Rejected,Technical,12/12/18,Northern Province,Burera,Nemba,Rushara (Cyave),Kidomo,Nyamusanze,,,Project Assessment - 2018.12.12,-1.56507,29.83916,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6126,44431,,0,,0,,0,,0,,0,,,12/12/18,,,,,,,,
006f100000d7EPzAAM,1013316,Rwanda,Rwanda - Zihare - 1013316,Rejected,Technical,11/10/18,Northern Province,Burera,Gatebe -Bungwe,Gabiro - Zihare,Zihare,Ruhurura,,,Project Assessment - 2018.9.9,-1.50342,29.95362,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8801,45886,Zihare,299,Buzaniro,348,Kajerijeri,623,Tumba,799,"Mutungo, Gitaba, Nyakabingo,Kagano",2800,,,9/9/18,,,,,,,,
006f100000d7EQ9AAM,1013317,Rwanda,Rwanda - Buzaniro - 1013317,Rejected,Technical,11/13/18,Northern Province,Burera,Bungwe,Mudugali,Buzaniro,Ruhurura,,,Project Assessment - 2018.9.9,-1.50145,29.95181,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8751,44440,Zihare,299,Kivumu,305,Buzaniro,348,Buzaniro,482,,0,,,9/9/18,,,,,,,,
006f100000d7EQEAA2,1013318,Rwanda,Rwanda - Kwa musakiranya - 1013318,Rejected,Technical,9/14/18,Northern Province,Burera,Gatebe,Musenda,Kwa musakiranya,Rukopfu,,,Project Assessment - 2018.9.9,-1.56761,29.99711,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8486,49625,Bikumba,1400,Rurambi,567,Nyagafunzo,840,Muremure,576,Kabuga,0,,,9/9/18,,,,,,,,
006f100000d7EQOAA2,1013319,Rwanda,Rwanda - Kivumo - 1013319,Rejected,Technical,11/15/18,Northern Province,Burera,Bungwe,Mudugali,Kivumo,Ruhoga,,,Project Assessment - 2018.9.9,-1.49022,29.95422,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7916,41091,Kivumo,305,Rubayo,525,Sangabuzi,375,,0,,0,,,9/9/18,,,,,,,,
006f100000d7EQdAAM,1013320,Rwanda,Rwanda - Rusuzuma - 1013320,Rejected,Technical,11/12/18,Northern Province,Burera,Gitovu,Mariba,Rusuzuma,Cyeru,,,Project Assessment - 2018.9.9,-1.49763,29.80603,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6703,43084,Rusuzuma,452,Burabwa,865,Bitagara,274,Kiboga,418,"Runyenyeli, Buhemba and Mariba",1871,,,9/9/18,,,,,,,,
006f100000d7EQxAAM,1013321,Rwanda,Rwanda - Kwa moja - 1013321,Rejected,Technical,11/5/18,Northern Province,Burera,Gitovu,Runoga ( Kiraro ),Kwa moja,Murindi,,,Project Assessment - 2018.9.9,-1.52521,29.78268,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8970,48638,Kiraro,638,Musekera,828,Remya,720,Bushima,720,Mutungo and Gatenga,1421,,,9/9/18,,,,,,,,
006f100000d7ER7AAM,1013322,Rwanda,Rwanda - Mushubi - 1013322,Rejected,Technical,11/10/18,Northern Province,Burera,Rwerere,Kigali (Mushubi),Mushubi,Nyirabirande,,,Project Assessment - 2018.9.9,-1.52982,29.85156,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7418,41969,Mushubi,476,Gacyamo,890,Butare,950,Ryaruhirima,982,"Murambi, Gatovu, Mucaca, Ntazi, Kirambo",3268,,,9/9/18,,,,,,,,
006f100000d7ERlAAM,1013323,Rwanda,Rwanda - Tangata - 1013323,Rejected,Technical,11/11/18,Northern Province,Burera,Rwerere,Rugali,Tangata,Kara,,,Project Assessment - 2018.9.9,-1.51042,29.8463,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7525,44303,Tangata,700,Butare,950,Gacyamo,890,Kirambo,975,Mushubi,476,,,9/9/18,,,,,,,,
006f100000d7ERvAAM,1013324,Rwanda,Rwanda - Burindwa - 1013324,Rejected,Technical,11/13/18,Northern Province,Burera,Rwerere,Rugali,Burindwa,Kamirabageni,,,Project Assessment - 2018.9.9,-1.50887,29.84577,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7578,44536,Burindwa,698,Gacundura,1018,Moma,752,Butare,950,Kirambo,975,,,9/9/18,,,,,,,,
006f100000d7ESAAA2,1013325,Rwanda,Rwanda - Ruheka - 1013325,Rejected,Technical,11/12/18,Northern Province,Burera,Ruhunde,Gitovu ( kaverano),Ruheka,Nyamagana,,,Project Assessment - 2018.9.9,-1.59185,29.923,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7507,47159,Kaberano,762,Kivumu,616,Genda,813,Nyabisasa,436,,0,,,9/9/18,,,,,,,,
006f100000d7ESPAA2,1013326,Rwanda,Rwanda - Kwa kabandwa - 1013326,Rejected,Technical,11/5/18,Northern Province,Burera,Gatebe,Musenda,Kwa kabandwa,Nyiragashiru,,,Project Assessment - 2018.9.9,-1.55462,29.98703,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8716,49705,Kabuga,524,Bikumba,1400,Murambo,528,Gacyamo,342,Rwamazi,628,,,9/9/18,,,,,,,,
006f100000d7ESZAA2,1013327,Rwanda,Rwanda - Kwa Bizimana - 1013327,Rejected,Technical,11/5/18,Northern Province,Burera,Gatebe,Musama ( Bikumba-Muramba),Kwa Bizimana,Rukopfo,,,Project Assessment - 2018.9.9,-1.55547,29.98941,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8809,50028,Bikumba,1400,Kabuga,524,Murambo,528,Rwamazi,628,Gacyamo,342,,,9/9/18,,,,,,,,
006f100000d7ESjAAM,1013328,Rwanda,Rwanda - Kwa rangira - 1013328,Rejected,Vehicular Bridge Required,11/30/18,Northern Province,Burera,Ruhunde,Gitovu( Kaberano),Kwa rangira,Mumujebe,,,Project Pre-Assessment - 2018.9.9,-1.59045,29.93291,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8243,47210,Kaberano,762,,0,,0,,0,,0,,,9/9/18,,,,,,,,
006f100000d7ESoAAM,1013329,Rwanda,Rwanda - Rugarama - 1013329,Rejected,Vehicular Bridge Required,11/30/18,Northern Province,Burera,Gatebe,Rwasa,Rugarama,For rain,,,Project Pre-Assessment - 2018.9.9,-1.50973,29.92132,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5700,32026,Rugarama,564,Rutovu,827,,0,,0,,0,,,9/9/18,,,,,,,,
006f100000d7EStAAM,1013330,Rwanda,Rwanda - Mu rubuye - 1013330,Rejected,Vehicular Bridge Required,11/30/18,Northern Province,Burera,Gitovu,Runoga (Gitwe),Mu rubuye,Gitwe,,,Project Pre-Assessment - 2018.9.9,-1.5145,29.79785,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7593,46163,Gitwe,526,,0,,0,,0,,0,,,9/9/18,,,,,,,,
006f100000d7Q8jAAE,1013484,Rwanda,Rwanda - Resume (kwa Frederick) - 1013484,Rejected,Technical,11/10/18,Northern Province,Burera,Kinyababa,Bugamba,Resume (kwa Frederick),Kabwa,,,Project Assessment - 2018.9.16,-1.37445,29.80846,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8195,42731,Gatare,700,Gitoma,0,Kabingo,764,Kirwa,428,,0,,,9/16/18,,,,,,,,
006f100000d7Q98AAE,1013487,Rwanda,Rwanda - Karunga - 1013487,Rejected,Technical,11/10/18,Northern Province,Burera,Kinyababa,Bugamba,Karunga,Mahongora,,,Project Assessment - 2018.9.16,-1.38143,29.81682,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8698,45773,Kabingo,764,Kirwa,428,Ndabizi,522,,0,,0,,,9/16/18,,,,,,,,
006f100000d7Q9DAAU,1013488,Rwanda,Rwanda - Ku mashuri ya GSNDM Carmel Gahunga - 1013488,Rejected,Technical,11/5/18,Northern Province,Burera,Gahunga,Kidakama,Ku mashuri ya GSNDM Carmel Gahunga,Nyabyungo,,,Project Assessment - 2018.9.16,-1.45014,29.67945,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,14835,67854,Mubuga,1017,Rusenyi,733,Bahenga,649,Kabindi,720,,0,,,9/16/18,,,,,,,,
006f100000d7Q9IAAU,1013489,Rwanda,Rwanda - Nyagatoki - 1013489,Rejected,Technical,11/14/18,Northern Province,Burera,Kinoni,Nkenke,Nyagatoki,Rususa,,,Project Assessment - 2018.9.16,-1.43466,29.6722,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,10607,58313,Nyagatoki,500,Buhoro,402,,0,,0,,0,,,9/16/18,,,,,,,,
006f100000d7Q9NAAU,1013490,Rwanda,Rwanda - Kwa Twagira - 1013490,Rejected,Vehicular Bridge Required,10/31/18,Northern Province,Burera,Kinoni,Ntaruka,Kwa Twagira,Shenyi,,,Project Assessment - 2018.9.16,-1.46467,29.74894,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7395,33283,Shenyi,353,Kigina,773,Nyarubuye,393,,0,,0,,,9/16/18,,,,,,,,
006f100000d7Q9SAAU,1013491,Rwanda,Rwanda - Gasagara - 1013491,Prospecting,,12/31/25,Northern Province,Burera,Gahunga,Nyangwe-Gisizi,Gasagara,Nyabyungo,Rwanda Full Scale Research - Randomized but Not Baselined,,Project Assessment - 2018.9.16,-1.43466,29.6722,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,10607,58313,Gasagara,227,Nyagasozi,182,Gikoro,720,Kabagabo,503,Gisizi,720,,,9/16/18,,,,,,,,
006f100000d7Q9XAAU,1013492,Rwanda,Rwanda - Ku mashuri ya karangara - 1013492,Rejected,Technical,11/5/18,Northern Province,Burera,Rugarama,Karangara,Ku mashuri ya karangara,Umwuzi (rain water) from volcanic,,,Project Assessment - 2018.9.16,-1.42212,29.70465,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,15586,68747,Busura,819,Nyabihu,1136,Gasiza,793,Karutwe,507,,0,,,9/16/18,,,,,,,,
006f100000d7Q9cAAE,1013493,Rwanda,Rwanda - Mugeshi - 1013493,Rejected,Technical,11/5/18,Northern Province,Burera,Cyanika,Kabyiniro,Mugeshi,Umwuzi (stormwater),,,Project Assessment - 2018.9.16,-1.38299,29.71278,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,11233,57027,Mugeshi,780,Gahama,720,Mugarama,898,,0,,0,,,9/16/18,,,,,,,,
006f100000d7Q9hAAE,1013494,Rwanda,Rwanda - Shaga - 1013494,Rejected,Technical,11/5/18,Northern Province,Burera,Kinyababa,Rutovu,Shaga,Bureberaho,,,Project Assessment - 2018.9.16,-1.34705,29.82387,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6651,25692,Shaga,686,Musaga,743,Kavumu,838,,0,,0,,,9/16/18,,,,,,,,
006f100000d7Q9mAAE,1013495,Rwanda,Rwanda - Kwa Cosma - 1013495,Rejected,Technical,11/15/18,Northern Province,Burera,Kinyababa,Rutovu,Kwa Cosma,Gaswa,,,Project Assessment - 2018.9.16,-1.32782,29.83106,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3371,15107,Nyakizi 1,452,Nyabizi 3,715,Nyabizi 2,687,,0,,0,,,9/16/18,,,,,,,,
006f100000d7Q9rAAE,1013496,Rwanda,Rwanda - Nyabizi ya 1 - 1013496,Complete,In Service,10/27/22,Northern Province,Burera,Kinyababa,Rutovu,Nyabizi ya 1,Kabwa,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.9.16,-1.33001,29.82555,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4124,16289,Nyabizi 1,452,Nyabizi 2,687,Nyabizi 3,715,,0,,0,,,9/16/18,,,,,,,,
006f100000d7Q9wAAE,1013497,Rwanda,Rwanda - Nyarubuye - 1013497,Rejected,Technical,11/11/18,Northern Province,Burera,Kinoni,Ntaruka,Nyarubuye,Senyi,,,Project Assessment - 2018.9.16,-1.46659,29.74716,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7878,33828,Nyarubuye,393,Shenyi,353,Kigina,773,,0,,0,,,9/16/18,,,,,,,,
006f100000d7QA1AAM,1013498,Rwanda,Rwanda - Muranbo - 1013498,Rejected,Vehicular Bridge Required,11/30/18,Northern Province,Burera,Kinyababa,Musasa,Muranbo,Kibwa,,,Project Pre-Assessment - 2018.9.16,-1.36675,29.80889,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7651,39185,Murambo,816,Gitoma,652,Rukanya,774,Gatare,700,,0,,,9/16/18,,,,,,,,
006f100000d7QA6AAM,1013499,Rwanda,Rwanda - Buharo - 1013499,Rejected,Technical,11/30/18,Northern Province,Burera,Kinoni,gafuko,Buharo,Umwuzi (storm water),,,Project Pre-Assessment - 2018.9.16,-1.45314,29.73895,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9832,45950,Buhoro,402,Nyagatoki,500,,0,,0,,0,,,9/16/18,,,,,,,,
006f100000d7QABAA2,1013500,Rwanda,Rwanda - Kwa ntawitonderisi - 1013500,Rejected,Vehicular Bridge Required,10/31/18,Northern Province,Burera,Kinoni,Ntaruka,Kwa ntawitonderisi,Nyagatoki,,,Project Assessment - 2018.9.16,-1.46061,29.74088,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9613,41055,Kabaya,717,Nyarurembo,524,,0,,0,,0,,,9/16/18,,,,,,,,
006f100000d7QAGAA2,1013501,Rwanda,Rwanda - Gasumo - 1013501,Rejected,Technical,11/5/18,Northern Province,Burera,Kinyababa,Rutovu,Gasumo,Kabwa,,,Project Assessment - 2018.9.16,-1.33816,29.81862,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5274,19812,Rubayu,672,Nyabizi 1,452,Gitenge,1002,Ryatambu,763,,0,,,9/16/18,,,,,,,,
006f100000d7hMWAAY,1013618,Rwanda,Rwanda - Kwa Ndimurwango - 1013618,Rejected,Technical,12/11/18,Northern Province,Burera,Nemba,Kivumu,Kwa Ndimurwango,Muhondo,,,Project Assessment - 2018.12.10,-1.591966,29.876044,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7190,41273,Kigeyo,776,Songorero,970,Muhondo,1200,,0,,0,,,12/10/18,,,,,,,,
006f100000d7jAsAAI,1013694,Rwanda,Rwanda - Bisayu2 - 1013694,Rejected,Technical,11/5/18,Northern Province,Burera,Rusarabuye,Ruhanga,Bisayu2,Kabare,,,Project Assessment - 2018.9.27,-1.46159,29.82579,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7522,38662,Bisayu 2,327,Karorero,458,Kajerijeri,641,,0,,0,,,9/27/18,,,,,,,,
006f100000d7jAxAAI,1013695,Rwanda,Rwanda - Ngundu - 1013695,Rejected,Technical,10/31/18,Northern Province,Burera,Rusarabuye,Ruhanga,Ngundu,Rugezi,,,Project Assessment - 2018.9.28,-1.45343,29.85064,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6793,44977,Ngundu,315,Kamugondo,427,Ruhurura ya 1,387,Bumbu,823,,0,,,9/27/18,,,,,,,,
006f100000d7jDXAAY,1013708,Rwanda,Rwanda - Nyarukore - 1013708,Rejected,Technical,11/12/18,Northern Province,Burera,Bungwe,Tumba,Nyarukore,Ruhoga,,,Project Assessment - 2018.9.28,-1.5066,29.99458,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9366,54409,Murambo,627,Nyamabare,302,Nyarukore,487,,0,,0,,,9/28/18,,,,,,,,
006f100000d7jDcAAI,1013709,Rwanda,Rwanda - Sangabuzi - 1013709,Rejected,Technical,11/11/18,Northern Province,Burera,Bungwe,Mudugali,Sangabuzi,Ruhoga,,,Project Assessment - 2018.9.28,-1.47722,29.94955,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6419,32233,Sangabuzi,375,Rubayu,525,Kivumu,305,Mushunga,602,,0,,,9/28/18,,,,,,,,
006f100000d7jDhAAI,1013710,Rwanda,Rwanda - Cyahera - 1013710,Rejected,Technical,11/14/18,Northern Province,Burera,Butaro,Muhotora,Cyahera,Rugezi,,,Project Assessment - 2018.9.28,-1.43601,29.85018,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,7671,45149,Cyahera,297,Gahunge,285,Gahinga,382,,0,,0,,,9/28/18,,,,,,,,
0063Z00000mZ1W5QAK,1025885,Rwanda,Rwanda - Nyabugogo - 1025885,Identified,Identified in Needs Assessment,5/15/24,Northern Province,Gakenke,Gashenyi - karambo,Taba - kanyanza,Nyabugogo,Nyabyamo,,,Project Pre-Assessment - 2021.2.16,-1.650908,29.826677,2762,https://api.worldpop.org/v1/services/stats?,7114.28,48325.71,Bushyita,613,Murambi,505,Marembo,543,Gatembe,620,Kabuhuno,481,,0,2/16/21,,0,,0,,0,,0
0063Z0000104gMUQAY,1046363,Rwanda,Rwanda - Vunga - 1046363,Identified,Requested,12/31/24,Northern Province,Gakenke,Mugunga,Nkomane,Vunga,Nyarutovu,,,Project Assessment - 2023.6.12,-1.929239,30.113072,4633,https://api.worldpop.org/v1/services/stats?,92859.83,421513.91,Nkomane,1200,Kanaba,1012,Rwamambe,506,Bushoka,865,Mugunga,1050,,0,6/12/23,,0,,0,,0,,0
006Ns000008usvbIAA,1050528,Rwanda,Rwanda - Cyangoga - 1050528,Complete,In Service,2/20/25,Northern Province,Gakenke,Rusasa,Gakenke,Cyangoga,Mukungwa,,,Project Pre-Assessment - 2024.2.16,-1.619444444,29.63333333,5142,https://api.worldpop.org/v1/services/stats?,7868.4,48947.23,Gisenyi,985,Mwambi,1263,Nyakigezi,1321,Mubuga,713,Kibaya,860,,0,2/16/24,,0,,0,,0,,0
006Ns000008usvbIAA,1050528,Rwanda,Rwanda - Cyangoga - 1050528,Complete,In Service,2/20/25,Northern Province,Gakenke,Rusasa,Gakenke,Cyangoga,Mukungwa,,,Project Assessment - 2018.8.17,-1.619444444,29.63333333,,https://api.worldpop.org/v1/services/stats?,7868.4,48947.23,Kibaya,680,Gisenyi,550,,0,,0,,0,,,8/17/18,,,,,,,,
006f100000ZQRq0AAH,RW102,Rwanda,Rwanda - Rutenderi - RW102,Complete,In Service,6/1/14,Northern Province,Gakenke,Gashenyi,Gatanderi,Rutenderi,Base,,,Project Assessment - 2022.11.17,-1.660639,29.873889,2313,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6409,45917,Gifuba,520,Kabere,567,Gitaba,556,Gaseke,670,,0,,0,11/17/22,,0,,0,,0,,0
006f100000a86D0AAI,1007338,Rwanda,Rwanda - Mazimeru - 1007338,Rejected,Technical,11/15/18,Northern Province,Gakenke,Minazi-gakenke,Raba/ mutara,Mazimeru,,,,Project Assessment - 2018.8.4,-1.690555556,29.81666667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6380,39333,Buheta/gihemba,650,Mutara,890,Ndora,200,Gatwa,200,,0,,,8/4/18,,,,,,,,
006f100000a86D1AAI,1007339,Rwanda,Rwanda - Kwabarihuta - 1007339,Rejected,Technical,11/15/18,Northern Province,Gakenke,Mataba-Minazi,Bukonde-gabiro,Kwabarihuta,,,,Project Assessment - 2018.8.4,-1.698333333,29.79861111,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6434,36882,Minazi/combined bukonde and gabiro village,3500,,0,,0,,0,,0,,,8/4/18,,,,,,,,
006f100000a86D2AAI,1007340,Rwanda,Rwanda - Gitwa - 1007340,Complete,In Service,6/30/21,Northern Province,Gakenke,Mataba-minazi,Gitwa/gitwa-nyundo/mwanza,Gitwa,Base,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.17,-1.738888,29.755277,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4834,29730,Gitwa,950,Muhororo,960,Mwanza,950,,0,,0,,,8/17/18,,,,,,,,
006f100000a86D4AAI,1007342,Rwanda,Rwanda - G.s Mugunga - 1007342,Complete,In Service,6/16/23,Northern Province,Gakenke,Mugunga,Nkomane/ kanaba- rwamambe-bushoka,G.s Mugunga,Nyarutovu,Rwanda Full Scale Research - Randomized and Lost,,Project Assessment - 2018.8.5,-1.693888889,29.64861111,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9313,52354,Kanaba,3000,Rwamambe/bushoka,1000,,0,,0,,0,,,8/4/18,,,,,,,,
006f100000a86D5AAI,1007343,Rwanda,Rwanda - Mugari - 1007343,Rejected,Technical,11/5/18,Northern Province,Gakenke,Kivuruga,Rugimbu/Gasave-mugari/rugimbu,Mugari,,,,Project Assessment - 2018.8.17,-1.603205,29.719441,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8252,55813,Mugari,520,Gasave,450,,0,,0,,0,,,8/17/18,,,,,,,,
006f100000a86D6AAI,1007344,Rwanda,Rwanda - Kabarashi - 1007344,Rejected,Technical,11/13/18,Northern Province,Gakenke,Gakenke-Mataba,Kagoma-Buyange,Kabarashi,,,,Project Assessment - 2018.8.4,-1.694722222,29.79777778,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6469,37783,Gabiro village,750,Kamatare village,550,Rugendabari village,350,Bukonde village,450,Minazi village,1500,,,8/4/18,,,,,,,,
006f100000a86D7AAI,1007345,Rwanda,Rwanda - Rutenga - 1007345,Rejected,Technical,11/12/18,Northern Province,Gakenke,Mwumba-butereri,Rutenga-rubaga,Rutenga,,,,Project Assessment - 2018.8.4,-1.623888889,29.71166667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8680,49685,Rubaga,609,Rutenga,691,Bunyangezi,626,,0,,0,,,8/4/18,,,,,,,,
006f100000a86D9AAI,1007347,Rwanda,Rwanda - Ntaruka - 1007347,Complete,In Service,6/28/21,Northern Province,Gakenke,Muhondo-muyongwe,/musenyi/musenyi-/va/gikombe,Ntaruka,Cyacika,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.5,-1.781111111,29.87916667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5534,35027,Gikombe,750,Musenyi,850,,0,,0,,0,,,8/4/18,,,,,,,,
006f100000a86D9AAI,1007347,Rwanda,Rwanda - Ntaruka - 1007347,Complete,In Service,6/28/21,Northern Province,Gakenke,Muhondo-muyongwe,/musenyi/musenyi-/va/gikombe,Ntaruka,Cyacika,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.5,-1.781111111,29.87916667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5534,35027,Gikombe,750,Musenyi,850,,0,,0,,0,,,8/4/18,,,,,,,,
006f100000a86DAAAY,1007348,Rwanda,Rwanda - Nyarutovu - 1007348,Rejected,Technical,11/10/18,Northern Province,Gakenke,Muzo -mugunga,Kavuza/mubuga-gatonde/nyakagezi,Nyarutovu,,,,Project Assessment - 2018.8.17,-1.688888888,29.66805556,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9361,50136,Nyakagezi,642,Kavuza,947,,0,,0,,0,,,8/17/18,,,,,,,,
006f100000a86DBAAY,1007349,Rwanda,Rwanda - Mugunga - 1007349,Rejected,Technical,11/15/18,Northern Province,Gakenke,Busengo,Mwumba/mugunga,Mugunga,,,,Project Assessment - 2018.8.4,-1.623611111,29.70305556,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8435,51798,Mugunga,364,Gasakuza,300,,0,,0,,0,,,8/4/18,,,,,,,,
006f100000a86DCAAY,1007350,Rwanda,Rwanda - Gitongo - 1007350,Rejected,Technical,11/12/18,Northern Province,Gakenke,Rushashi,Gitongo-,Gitongo,,,,Project Assessment - 2018.8.4,-1.704166667,29.84666667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5738,42081,Gitongo,550,Mataba,200,Rugarama,450,,0,,0,,,8/4/18,,,,,,,,
006f100000a86DEAAY,1007352,Rwanda,Rwanda - Kinoko - 1007352,Rejected,Technical,11/16/18,Northern Province,Gakenke,Muzo,Mubuga/butambwe,Kinoko,,,,Project Assessment - 2018.8.4,-1.699722222,29.69666667,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6630,42598,Butambwe,550,Buhanga,450,,0,,0,,0,,,8/4/18,,,,,,,,
006f100000a86DGAAY,1007354,Rwanda,Rwanda - Karuhunge - 1007354,Rejected,Technical,11/13/18,Northern Province,Gakenke,Kivuruga,,Karuhunge,,,,Project Assessment - 2018.8.17,-1.6025,29.70666,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9071,57999,Kirwa,850,Karuhunge,750,Gasakuza,650,,0,,0,,,8/17/18,,,,,,,,
