Bridge Opportunity: CaseSafeID,Bridge Opportunity: Project Code,Bridge Opportunity: Country,Bridge Opportunity: Opportunity Name,Bridge Opportunity: Stage,Bridge Opportunity: Sub-Stage,Bridge Opportunity: Close Date,Bridge Opportunity: Level 1 Government,Bridge Opportunity: Level 2 Government,Bridge Opportunity: Level 3 Government,Bridge Opportunity: Level 4 Government,Bridge Name,Bridge Opportunity: River Name,Bridge Opportunity: Research Initiative,Bridge Opportunity: Monitoring Campaign,Form: Form Name,Bridge Opportunity: GPS (Latitude),Bridge Opportunity: GPS (Longitude),Individuals Directly Served,Bridge Opportunity: Population Dataset URL,Bridge Opportunity: Population Estimate 2000m,Bridge Opportunity: Population Estimate 5000m,Community Served 1,Individuals served in Community 1,Community Served 2,Individuals served in Community 2,Community Served 3,Individuals served in Community 3,Community Served 4,Individuals served in Community 4,Community Served 5,Individuals served in Community 5,Community Served 6,Individuals Served in Community 6,Form: Created Date,Community Served 7,Individuals Served in Community 7,Community Served 8,Individuals Served in Community 8,Community Served 9,Individuals Served in Community 9,Community Served 10,Individuals Served in Community 10,geometry,WorldPop_1km,WorldPop_1_5km,WorldPop_2km,WorldPop_1km_unproj,WorldPop_1_5km_unproj,WorldPop_2km_unproj
006f100000eev15AAA,1014409,Rwanda,Rwanda - Bitaba - 1014409,Rejected,Technical,11/19/18,Eastern Province,Gatsibo,Nyagihanga,Kibare-Nyagitabire,Bitaba,Walf,,,Project Assessment - 2018.11.18,-1.530688,30.210441,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4254.0,29022.0,Bitaba-Kigarama,680.0,Bushashara-Murambi,1412.0,Kukabare-Gashuri,1641.0,Byimana-Mataba,1521.0,Rugaragara,525.0,,,11/18/18,,,,,,,,,POINT (523415.5926552171 4830760.655448925),761.7467041015625,1806.523681640625,4485.8662109375,778.6470947265625,1913.10205078125,4663.62109375
006f100000eev1AAAQ,1014410,Rwanda,Rwanda - Kadogo - 1014410,Rejected,Technical,11/30/18,Eastern Province,Gatsibo,Rwimbogo,Rwikiniro,Kadogo,Kadogo,,,Project Assessment - 2018.11.18,-1.660292,30.461698,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3569.0,19119.0,Byimana,1.0,Kabusunzu,0.0,Rwikiniro1,0.0,Rudogo1,0.0,,0.0,,,11/18/18,,,,,,,,,POINT (551369.9748393263 4816426.260310121),2916.197509765625,5368.1103515625,9907.255859375,2855.0791015625,5429.9013671875,9793.734375
006f100000eev1FAAQ,1014411,Rwanda,Rwanda - Gisharara - 1014411,Rejected,Technical,11/19/18,Eastern Province,Gatsibo,Gitoki,Karubungo-Nyamirama,Gisharara,Nyamurazi,,,Project Assessment - 2018.11.18,-1.633869,30.338833,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5026.0,25373.0,Karubungo,3241.0,Nyamirama,2140.0,,0.0,,0.0,,0.0,,,11/18/18,,,,,,,,,POINT (537699.9350348407 4819350.514878288),2128.7451171875,4374.64111328125,8106.3583984375,2210.44677734375,4448.1904296875,8207.140625
006f100000eev1KAAQ,1014412,Rwanda,Rwanda - Kivuba - 1014412,Rejected,Technical,11/19/18,Eastern Province,Gatsibo,Gitoki-Rugarama,Cyabusheshe-Remera,Kivuba,Karuruma,,,Project Pre-Assessment - 2023.2.6,-1.929248,30.113058,4122.0,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3885.0,27443.0,Kajevuba,680.0,Miko,786.0,Rwamivu,896.0,Akanyiranzage,865.0,Rwikubo,895.0,,0.0,2/6/23,,0.0,,0.0,,0.0,,0.0,POINT (512577.2230710857 4786694.904987888),15226.1474609375,39946.87890625,69727.390625,16026.33984375,41416.703125,72355.53125
006f100000eev1KAAQ,1014412,Rwanda,Rwanda - Kivuba - 1014412,Rejected,Technical,11/19/18,Eastern Province,Gatsibo,Gitoki-Rugarama,Cyabusheshe-Remera,Kivuba,Karuruma,,,Project Assessment - 2018.11.18,-1.929248,30.113058,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3885.0,27443.0,Cyabusheshe,3214.0,Remera,2624.0,,0.0,,0.0,,0.0,,,11/18/18,,,,,,,,,POINT (512577.2230710857 4786694.904987888),15226.1474609375,39946.87890625,69727.390625,16026.33984375,41416.703125,72355.53125
006f100000eev1PAAQ,1014413,Rwanda,Rwanda - Byimana - 1014413,Rejected,Technical,11/30/18,Eastern Province,Gatsibo,Rwimbogo,Rwikiniro,Byimana,Pond of water,,,Project Assessment - 2018.11.18,-1.658066,30.462945,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3385.0,18456.0,Byimana,1850.0,,0.0,,0.0,,0.0,,0.0,,,11/18/18,,,,,,,,,POINT (551508.7806017712 4816672.351742359),3051.98046875,5278.8994140625,10083.330078125,3031.13623046875,5170.26416015625,10093.017578125
006f100000eev1UAAQ,1014414,Rwanda,Rwanda - Nyagacyamo - 1014414,Rejected,Technical,11/19/18,Eastern Province,Gatsibo,Gitoki,Karubungo-Nyamirama,Nyagacyamo,Ruhurura,,,Project Assessment - 2018.11.18,-1.6296,30.343077,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4941.0,26397.0,Nyagacyamo,350.0,Isangano,512.0,Rwamuhinga-Karubungu,1013.0,Nyabikenke,715.0,Rukiri,652.0,,,11/18/18,,,,,,,,,POINT (538172.2258206357 4819822.441483692),2459.47509765625,5725.0234375,7744.541015625,2486.370361328125,5743.1982421875,7821.5419921875
006f100000eev1oAAA,1014418,Rwanda,Rwanda - Bwicaro - 1014418,Rejected,Vehicular Bridge Required,11/30/18,Eastern Province,Gatsibo,Nyagihinga,Kibare,Bwicaro,Akagera,,,Project Assessment - 2018.11.18,-1.564462,30.194624,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4157.0,27369.0,Bwicaro,1.0,,0.0,,0.0,,0.0,,0.0,,,11/18/18,,,,,,,,,POINT (521655.2987474775 4827026.610486497),938.9521484375,1783.096435546875,3286.732666015625,974.0052490234375,1816.9951171875,3327.345947265625
006f100000eev1tAAA,1014419,Rwanda,Rwanda - Kigobe - 1014419,Rejected,Technical,11/19/18,Eastern Province,Gatsibo,Nyagihanga,Nyamirama,Kigobe,Kabakene,,,Project Assessment - 2018.11.18,-1.576221,30.201582,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4258.0,28297.0,Nyamirama,3740.0,,0.0,,0.0,,0.0,,0.0,,,11/18/18,,,,,,,,,POINT (522429.374843658 4825726.406625959),1083.702392578125,1921.580078125,3404.13037109375,1097.52783203125,1959.816650390625,3392.36865234375
006f100000eev1yAAA,1014420,Rwanda,Rwanda - Gakiri - 1014420,Rejected,Technical,11/19/18,Eastern Province,Gatsibo,Gitoki-Kabarore,Bukomane-KabaroreII,Gakiri,Nyiramahwera,,,Project Assessment - 2018.11.18,-1.629849,30.379612,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6618.0,24687.0,Gakiri-Gisaka,1428.0,Burembo-Rurema,1735.0,Bukomane,714.0,Cyabusheshe cell,3214.0,Kabingo,1164.0,,,11/18/18,,,,,,,,,POINT (542237.3191223884 4819794.181330623),5096.50732421875,13599.9404296875,22701.849609375,5418.732421875,13981.6474609375,22851.205078125
006f100000ef84WAAQ,1014532,Rwanda,Rwanda - Ryabugenge - 1014532,Rejected,Technical,11/27/18,Eastern Province,Gatsibo,Gitoki - Remera,Mpondwa - Kigabiro,Ryabugenge,Gishenyi,,,Project Assessment - 2018.11.26,-1.65754,30.2992,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3816.0,28407.0,Ryabugenge,510.0,Tsima,549.0,Byimana,451.0,,0.0,,0.0,,,11/26/18,,,,,,,,,POINT (533289.7711032861 4816734.01547256),1647.6856689453125,3000.0078125,4730.3837890625,1652.806884765625,3037.64501953125,4820.7900390625
006f100000ef84gAAA,1014533,Rwanda,Rwanda - Kigaga - 1014533,Rejected,Technical,11/27/18,Eastern Province,Gatsibo,Gitoki - Remera,Mpondwa - Kigabiro,Kigaga,Gishenyi,,,Project Assessment - 2018.11.26,-1.65055,30.30473,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4262.0,27972.0,Tsima,549.0,Ryabugenge,510.0,Kanyinya,483.0,,0.0,,0.0,,,11/26/18,,,,,,,,,POINT (533905.1777286534 4817506.776022224),2095.94873046875,3756.054443359375,6188.38671875,2140.10888671875,3801.13623046875,6225.2119140625
006f100000ef84lAAA,1014534,Rwanda,Rwanda - Gahama - 1014534,Rejected,Technical,11/27/18,Eastern Province,Gatsibo,Gitoki,Mpondwa,Gahama,,,,Project Assessment - 2018.11.26,-1.665,30.29284,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3783.0,28921.0,Gahama,462.0,Ryabugenge,510.0,Tsima,549.0,Byimana,451.0,,0.0,,,11/26/18,,,,,,,,,POINT (532582.0124662175 4815909.301828035),1001.9937744140625,1773.82177734375,3813.237548828125,1016.2381591796875,1782.6241455078125,3778.68359375
006f100000ef84qAAA,1014535,Rwanda,Rwanda - Nyakabungo - 1014535,Rejected,Technical,11/27/18,Eastern Province,Gatsibo,Nyagihanga - Gatsibo,Nyamirama - Munini,Nyakabungo,Walf,,,Project Assessment - 2018.11.26,-1.57761,30.20642,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4264.0,28763.0,Nyakabungo,602.0,Rugarama,516.0,Nyamiyaga,498.0,Munini,524.0,,0.0,,,11/26/18,,,,,,,,,POINT (522967.6704883252 4825572.779424839),1208.073486328125,1910.00244140625,3639.24951171875,1246.1495361328125,1923.711669921875,3632.20947265625
006f100000ef87LAAQ,1014536,Rwanda,Rwanda - Kacyiru - 1014536,Rejected,Technical,11/27/18,Eastern Province,Gatsibo,Nyagihanga,Nyamirama,Kacyiru,Channel,,,Project Assessment - 2018.11.26,-1.59976,30.20891,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4413.0,28117.0,Burembo,455.0,Karama,407.0,Butumba,448.0,Rugogwe,437.0,Kabuga,426.0,,,11/26/18,,,,,,,,,POINT (523244.4782126245 4823123.741225522),1850.8037109375,3312.205078125,5934.0537109375,1897.4638671875,3302.199951171875,6033.212890625
006f100000ef87aAAA,1014537,Rwanda,Rwanda - Bitumba - 1014537,Rejected,Technical,11/27/18,Eastern Province,Gatsibo,Nyagihanga,Nyamirama,Bitumba,Kiruruma,,,Project Assessment - 2018.11.26,-1.60164,30.19772,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3802.0,27091.0,Bitumba,448.0,Karama,407.0,Kabuga,426.0,Rugogwe,437.0,Burembo,455.0,,,11/26/18,,,,,,,,,POINT (521999.3919824333 4822916.002845889),636.696533203125,2089.67724609375,3606.81201171875,662.876953125,2165.949951171875,3665.300537109375
006f100000efHAvAAM,1014602,Rwanda,Rwanda - Kagogo - 1014602,Rejected,Technical,12/2/18,Eastern Province,Gatsibo,Gasange-Giti,Viro-Murehe,Kagogo,Isanzure,,,Project Assessment - 2018.11.30,-1.758415,30.255139,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5303.0,34763.0,Kagogo,908.0,GaharaI,1433.0,GaharaII-Viro,1997.0,Kabeza,852.0,Gatare-Bisika,1712.0,,,11/30/18,,,,,,,,,POINT (528385.9138139617 4805581.426151671),1278.1112060546875,2457.78466796875,5130.1064453125,1307.3489990234375,2529.340576171875,5300.3798828125
006f100000efHB0AAM,1014603,Rwanda,Rwanda - Akamabuye - 1014603,Rejected,Technical,11/30/18,Eastern Province,Gatsibo,Remera-Rugarama,Bushobora-Remera,Akamabuye,Mulindi,,,Project Assessment - 2018.11.30,-1.713697,30.358427,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4875.0,29710.0,Akamabuye,923.0,Kagarama,850.0,Rwamivu,800.0,,0.0,,0.0,,,11/30/18,,,,,,,,,POINT (539878.4580315235 4810523.846841734),1669.371337890625,5926.5224609375,10921.6708984375,1670.6722412109375,5993.47705078125,11025.75390625
006f100000efHB5AAM,1014604,Rwanda,Rwanda - Kagarama2 - 1014604,Rejected,Vehicular Bridge Required,11/30/18,Eastern Province,Gatsibo,Remera-Rugarama,Bushobora-Bugarama,Kagarama2,Kamira,,,Project Assessment - 2018.11.30,-1.719635,30.366374,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4155.0,30218.0,Bushobora,800.0,Bugarama,850.0,,0.0,,0.0,,0.0,,,11/30/18,,,,,,,,,POINT (540762.5245808456 4809867.135796063),2312.253662109375,4625.2548828125,8223.953125,2436.2587890625,4528.9443359375,8136.12451171875
0063Z00000pof1dQAA,1037670,Rwanda,Rwanda - Birambo - 1037670,Complete,In Service,6/13/23,Northern Province,Gicumbi,Rukomo,cyeya,Birambo,Uwarufu,,,Project Pre-Assessment - 2021.10.20,-1.58050327,30.13857133,500.0,https://api.worldpop.org/v1/services/stats?,3128.78,26799.69,Birambo,500.0,,0.0,,0.0,,0.0,,0.0,,0.0,10/20/21,,0.0,,0.0,,0.0,,0.0,POINT (515418.3337074462 4825253.512531953),804.2427978515625,2001.6500244140625,3226.658203125,890.963134765625,2071.245361328125,3293.1240234375
006Ns00000Re696IAB,1053341,Rwanda,Rwanda - Mugera-Rugerero - 1053341,Identified,Requested,12/31/24,Northern Province,Gicumbi,Manyagiro,Kabuga,Mugera-Rugerero,Rujuga,,,Project Pre-Assessment - 2024.12.4,-1.509651,30.032305,3570.0,https://api.worldpop.org/v1/services/stats?,6562.76,45411.39,Gankinki,899.0,Ruziku,722.0,Rurembo,713.0,Kinnyogo,615.0,Kagarama,621.0,,0.0,12/4/24,,0.0,,0.0,,0.0,,0.0,POINT (503594.5769723746 4833087.7122884765),1322.4603271484375,3885.95947265625,6378.958984375,1394.2628173828125,4000.938720703125,6575.7880859375
006Ns00000ReH5rIAF,1053340,Rwanda,Rwanda - Nyiravugiza - 1053340,Identified,Requested,12/31/24,Northern Province,Gicumbi,Manyagiro,Nyiravugiza,Nyiravugiza,Ruhoga,,,Project Pre-Assessment - 2024.12.4,-1.546375,30.012932,3009.0,https://api.worldpop.org/v1/services/stats?,8583.97,57684.62,Kajevuba,886.0,Rurembo,861.0,Bugibwa,829.0,Rusebeya,433.0,,0.0,,0.0,12/4/24,,0.0,,0.0,,0.0,,0.0,POINT (501438.9189867997 4829027.3819786245),2710.69873046875,6118.9365234375,10702.197265625,2830.115234375,6169.51171875,10844.87109375
006f100000a86DQAAY,1007364,Rwanda,Rwanda - Gihanga - 1007364,Rejected,Technical,11/12/18,Northern Province,Gicumbi,Rubaya,Gihanga (Gomba),Gihanga,,,,Project Assessment - 2018.8.5,-1.47241,29.99602,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8434.0,42975.0,Gomba,585.0,Kirimbi,530.0,Runaba,480.0,Nkurura,450.0,,0.0,,,8/5/18,,,,,,,,,POINT (499557.13802740286 4837205.251402205),2699.765380859375,4144.26171875,7164.818359375,2723.56201171875,4207.6474609375,7185.5869140625
006f100000a86DSAAY,1007366,Rwanda,Rwanda - Rubaya - 1007366,Rejected,Technical,11/13/18,Northern Province,Gicumbi,Rubaya,Centre rubaye,Rubaya,,,,Project Assessment - 2018.8.5,-1.46707,29.99598,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8891.0,40051.0,Rubaya centre,3000.0,Rusambya,1500.0,,0.0,,0.0,,0.0,,,8/5/18,,,,,,,,,POINT (499552.68609079963 4837795.662882176),2988.912353515625,4559.97265625,7371.9580078125,3000.007080078125,4632.7880859375,7525.86279296875
006f100000a86DUAAY,1007368,Rwanda,Rwanda - Kiyovu center - 1007368,Rejected,Technical,11/13/18,Northern Province,Gicumbi,Nyankenke,Kiyovu,Kiyovu center,,,,Project Assessment - 2018.8.11,-1.59132,30.01386,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,9213.0,52265.0,Kiyovu,582.0,Ryabishanga (Butare),457.0,Kabingo (Butete),422.0,,0.0,,0.0,,,8/11/18,,,,,,,,,POINT (501542.1428687432 4824058.0799250705),3242.52099609375,6107.83251953125,10094.19921875,3394.84814453125,6300.2431640625,10284.7802734375
006f100000a86DWAAY,1007370,Rwanda,Rwanda - Busabira - 1007370,Complete,In Service,3/7/25,Northern Province,Gicumbi,Mutete,Akabeza/Busabira,Busabira,Rugabano,,,Project Assessment - 2018.8.5,-1.72859,30.07666,,https://api.worldpop.org/v1/services/stats?,6103.35,36853.62,Busabira,1000.0,Gatare,721.0,Minanire,600.0,Rutongo,820.0,Gipfundo,1236.0,,,8/5/18,,,,,,,,,POINT (508529.0442785137 4808880.772043881),1372.0035400390625,3316.322021484375,5597.7060546875,1338.187744140625,3297.334716796875,5615.1044921875
006f100000a86DYAAY,1007372,Rwanda,Rwanda - Nkurura - 1007372,Rejected,Technical,12/14/18,Northern Province,Gicumbi,Rubaya,Gihanga-(Runaba-Nkurura),Nkurura,,Rwanda Full Scale Research - Randomized and Lost,,Project Assessment - 2018.8.11,-1.48547,29.99506,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,8564.0,49936.0,Runaba,350.0,Cyirimbi,370.0,Nkurura,400.0,Gashiru,280.0,,0.0,,,8/11/18,,,,,,,,,POINT (499450.3202620693 4835761.285892237),1341.9189453125,4432.05419921875,7230.3837890625,1383.722900390625,4494.89208984375,7448.376953125
006f100000bMJxuAAG,1009702,Rwanda,Rwanda - Kirwa - 1009702,Rejected,Technical,11/14/18,Northern Province,Gicumbi,Ruvune,Rebero (Kirwa)-Gashirira (Nyarubuye),Kirwa,,,,Project Assessment - 2018.8.17,-1.61168,30.15833,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4301.0,28993.0,Kirwa,545.0,Nyarubuye,230.0,Remera,532.0,Gatare,482.0,,0.0,,,8/17/18,,,,,,,,,POINT (517616.54983943433 4821806.315731367),1182.853515625,2963.358642578125,4592.1494140625,1196.865966796875,3013.02685546875,4677.1455078125
006f100000bMJy4AAG,1009703,Rwanda,Rwanda - Sunzu - 1009703,Rejected,Technical,11/14/18,Northern Province,Gicumbi,Ruvune,Rebero (Sunzu) -Gashirira (Remera),Sunzu,,,,Project Assessment - 2018.8.11,-1.60178,30.15318,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4015.0,28730.0,Remera,350.0,Sunzu,262.0,,0.0,,0.0,,0.0,,,8/11/18,,,,,,,,,POINT (517043.61697051866 4822900.947977931),1053.29833984375,2088.603271484375,3587.861328125,1072.4403076171875,2071.9541015625,3692.474365234375
006f100000bMJysAAG,1009704,Rwanda,Rwanda - Bugomba - 1009704,Rejected,Technical,11/15/18,Northern Province,Gicumbi,Kaniga,Kaniga,Bugomba,,,,Project Assessment - 2018.8.11,-1.44911,30.04685,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6774.0,34362.0,Kamushure,482.0,Nyagatare,356.0,Karambo,386.0,Rugarama,320.0,Gatare and Ryakabanga,750.0,,,8/11/18,,,,,,,,,POINT (505213.1405642829 4839781.337697099),1802.1170654296875,3107.606689453125,4894.5087890625,1829.3609619140625,3169.0126953125,4999.2998046875
006f100000bMJz7AAG,1009705,Rwanda,Rwanda - Kiruhura - 1009705,Rejected,Technical,12/11/18,Northern Province,Gicumbi,Mukarange-Kaniga,Kiruhura-Bugomba,Kiruhura,Umurindi,,,Project Assessment - 2018.12.10,-1.464697,30.056749,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,6825.0,36720.0,Kaniga,752.0,Kariba,433.0,,0.0,,0.0,,0.0,,,12/10/18,,,,,,,,,POINT (506314.58903215366 4838057.9515918465),1740.6002197265625,3497.5634765625,5532.56201171875,1730.152587890625,3547.6953125,5647.05517578125
006f100000bMJzCAAW,1009706,Rwanda,Rwanda - Ndarama - 1009706,Rejected,Technical,11/14/18,Northern Province,Gicumbi,Mukarange,Cyamuganga/ Ndarama_Nkamba ya Rushaki,Ndarama,,,,Project Assessment - 2018.8.11,-1.46305,30.0909,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5476.0,29763.0,Ndarama,450.0,Nkamba,590.0,Burambira,483.0,,0.0,,0.0,,,8/11/18,,,,,,,,,POINT (510114.6576960878 4838239.925481781),2011.5216064453125,3776.615478515625,5370.638671875,2062.93701171875,3909.67822265625,5443.984375
006f100000bMJzqAAG,1009707,Rwanda,Rwanda - Kigoma - 1009707,Rejected,Technical,11/15/18,Northern Province,Gicumbi,Nyamiyaga,Ruhango -Kigoma,Kigoma,,,,Project Assessment - 2018.8.11,-1.65897,30.114,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5747.0,36812.0,Kigoma,2100.0,Ruhango,500.0,Cyuru-Rukomo,750.0,,0.0,,0.0,,,8/11/18,,,,,,,,,POINT (512683.8782195676 4816578.057653892),1241.65185546875,3391.310302734375,7313.92431640625,1193.22119140625,3297.63623046875,7238.142578125
006f100000bMK0PAAW,1009710,Rwanda,Rwanda - Rugaragara-Mayogi - 1009710,Rejected,Technical,11/11/18,Northern Province,Gicumbi,Muko,Rugaragara-Mayogi,Rugaragara-Mayogi,,,,Project Assessment - 2018.8.11,-1.7012,30.20941,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4623.0,29492.0,Rugaragara,350.0,Gicuregenyi,350.0,Mayogi,360.0,,0.0,,0.0,,,8/11/18,,,,,,,,,POINT (523298.93054161366 4811908.033933597),1450.3194580078125,2811.5244140625,5362.4716796875,1505.273681640625,2872.8525390625,5420.30859375
006f100000bMK0jAAG,1009711,Rwanda,Rwanda - Kamutore Barrage - 1009711,Rejected,Technical,11/5/18,Northern Province,Gicumbi,Rushaki - Mukarange,Kamutore -Rugarama (Cyamunganga),Kamutore Barrage,,,,Project Assessment - 2018.8.17,-1.47875,30.10468,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,5420.0,27629.0,Kamutora,624.0,Rugarama,578.0,Nyakabungo,594.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (511647.91103717557 4836504.001736125),1508.32080078125,2542.5673828125,4148.30615234375,1528.6209716796875,2578.45654296875,4267.390625
006f100000bMK0oAAG,1009712,Rwanda,Rwanda - Ngabira munsi y umurenge - 1009712,Rejected,Technical,11/14/18,Northern Province,Gicumbi,Rushaki,Karurama(Ngabira),Ngabira munsi y umurenge,,,,Project Assessment - 2018.8.17,-1.44522,30.08827,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4253.0,28421.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (509822.08821917436 4840211.294448655),1805.04052734375,3286.047119140625,4244.98388671875,1830.5369873046875,3403.8408203125,4367.53515625
006f100000bMK1IAAW,1009713,Rwanda,Rwanda - Nyamugari - 1009713,Rejected,Technical,11/15/18,Northern Province,Gicumbi,Bwisige,Gihuke -Nyamugari,Nyamugari,,,,Project Assessment - 2018.8.17,-1.55224,30.16326,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3920.0,24285.0,Nyamugari,574.0,Kidandari,0.0,Nyakagera,0.0,Birambo of Gatsibo,0.0,Rukoma of Gatsibo,0.0,,,8/17/18,,,,,,,,,POINT (518165.6035642624 4828378.227255539),805.0863037109375,1309.3367919921875,2483.5673828125,807.99755859375,1317.7889404296875,2494.0283203125
006f100000bMK1XAAW,1009714,Rwanda,Rwanda - Nyagakizi - 1009714,Complete,In Service,8/29/22,Northern Province,Gicumbi,Bwisige,Gihuke-Nyagakizi,Nyagakizi,Rwashamburo,Rwanda Full Scale Research - Randomized and Baselined - Intervention,,Project Assessment - 2018.8.11,-1.53328,30.1727,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,3908.0,24048.0,Nyagakizi,579.0,Mubirembo (Gatsibo),179.0,Nyakagera,179.0,Nyamugari-,179.0,Kabeza,100.0,,,8/11/18,,,,,,,,,POINT (519216.1461269666 4830474.447288985),1373.182861328125,2276.31689453125,3678.425048828125,1378.407470703125,2278.325927734375,3625.10791015625
006f100000bMK1cAAG,1009715,Rwanda,Rwanda - Rurenge - 1009715,Rejected,Technical,11/11/18,Northern Province,Gicumbi,Bwisige,Rurenge,Rurenge,,,,Project Assessment - 2018.8.11,-1.51969,30.15237,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,2662.0,22739.0,Rurenge,756.0,Butwaro,186.0,Gashahi-Nyagatare,384.0,,0.0,,0.0,,,8/11/18,,,,,,,,,POINT (516954.14928240527 4831977.189181282),318.0997314453125,719.318603515625,1221.010009765625,322.9088134765625,714.254638671875,1210.14404296875
006f100000bMK1dAAG,1009716,Rwanda,Rwanda - Murehe - 1009716,Rejected,Technical,11/15/18,Northern Province,Gicumbi,Bwisige,Murehe(Gihuke)-Ndayabana (Nyabushingitwa),Murehe,,,,Project Assessment - 2018.8.17,-1.54881,30.13056,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4306.0,28036.0,Ndayabane Nyabushingitwa,580.0,Murehe,0.0,Cyamukanya,0.0,,0.0,,0.0,,,8/17/18,,,,,,,,,POINT (514527.15824990754 4828757.715587799),543.541015625,1066.343994140625,1850.521240234375,561.5426025390625,1053.988037109375,1909.021728515625
006f100000biK9AAAU,1010572,Rwanda,Rwanda - Ryakwata - 1010572,Rejected,Technical,11/11/18,Northern Province,Gicumbi,Bwisige,Kavuruga,Ryakwata,,,,Project Assessment - 2018.8.5,-1.57746,30.13654,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4565.0,29582.0,Kavuruga_Bwisige,350.0,Birambo-Cyeya,350.0,,0.0,,0.0,,0.0,,,8/5/18,,,,,,,,,POINT (515192.3365829163 4825590.004749875),888.5831909179688,2084.0654296875,3168.388427734375,937.433349609375,2131.44921875,3282.306640625
006f100000biK9AAAU,1010572,Rwanda,Rwanda - Ryakwata - 1010572,Rejected,Technical,11/11/18,Northern Province,Gicumbi,Bwisige,Kavuruga,Ryakwata,,,,Project Assessment - 2018.2.2,-1.57746,30.13654,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4565.0,29582.0,Kavuruga,250.0,Rukomo,2000.0,,0.0,,0.0,,0.0,,,2/2/18,,,,,,,,,POINT (515192.3365829163 4825590.004749875),888.5831909179688,2084.0654296875,3168.388427734375,937.433349609375,2131.44921875,3282.306640625
006f100000biK9KAAU,1010573,Rwanda,Rwanda - Rwarurema - 1010573,Rejected,Technical,11/30/18,Northern Province,Gicumbi,Bwisige,Rwarurema,Rwarurema,,,,Project Assessment - 2018.8.5,-1.59687,30.15019,,http://www.worldpop.org.uk/data/summary?doi=10.5258/SOTON/WP00539,4046.0,28739.0,Rwarurema,250.0,Sunzu_Ruvune,200.0,Burambo- Ruvune,650.0,,0.0,,0.0,,,8/5/18,,,,,,,,,POINT (516710.9726996237 4823443.844120646),969.6728515625,1851.1572265625,3427.65234375,1008.7239990234375,1881.3138427734375,3510.19384765625
