Bridge Site,Bridge Survey: Created Date,Bridge Survey: Bridge Survey Name,Origin,Origin - Other,Origin - Admin Code,Destination,Destination - Other,Destination - Admin Code,Home Village,Home Village - Other,Home Village - Admin Code,Crossing Method,Purpose of Travel,Purpose of Travel - Other,Purpose of Travel - Categorized,Travel time,Gender,Approximate Age,Number of seniors traveling,Number of adults,Number of young adults traveling,Number of school aged children,Number of young children,Mode of Transportation,Cargo,Cargo - Other,Notes,Person previously surveyed today,River Conditions,River Photo URL,Weather Conditions,Bridge Survey: ID
Gasasa,23/04/2022,Bridge Survey - 00007478,Other,Kayebe,35010403,Other,Rugeshi,350605,Other,Rugeshi,35030304,B2P bridge,Visiting friends or family,,Visiting family or friends,60,Male,Adult,,1,,,,Foot,,,,Yes,River bed is dry; River is very shallow (water is knee-deep or less); River is somewhat shallow (water reaches waist or less); River is moving moderately,,Sunny; Temperature is moderate,a3b3Z000001gMow
Gasasa,23/04/2022,Bridge Survey - 00007469,Other,Rugeshi,35010303,Other,Kayebe,35010403,Same as origin village,,35010403,B2P bridge,Visiting friends or family,,Visiting family or friends,60,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000IR13yQAD,Cloudy; Temperature is cool,a3b3Z000001gMoD
Gasasa,23/04/2022,Bridge Survey - 00007476,Gasasa,,35010301,Other,Gasiza,35130601,Gasasa,,35010301,B2P bridge,Visiting friends or family,,Visiting family or friends,60,Female,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is somewhat shallow (water reaches waist or less); River is moving moderately,,Sunny; Temperature is moderate,a3b3Z000001gMom
Gasasa,23/04/2022,Bridge Survey - 00007477,Gasasa,,35010301,Other,Rugeshi,350605,Gasasa,,35010301,B2P bridge,Farming,,Livelihood,40,Female,Senior,,,,,,Foot,"Agriculture inputs (manure, seed, pesticides, animal feed, etc.)",,,,River bed is dry; River is very shallow (water is knee-deep or less); River is somewhat shallow (water reaches waist or less); River is moving moderately,,Sunny; Temperature is moderate,a3b3Z000001gMor
Gasasa,23/04/2022,Bridge Survey - 00007482,Ruganda,,35130305,Other,Site bridge,35010301,Ruganda,,35050105,B2P bridge,Recreation,,Recreation,20,Female,School-aged child,,,,2,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is somewhat shallow (water reaches waist or less); River is moving moderately,,Cloudy; Temperature is cool,a3b3Z000001gMpG
Gasasa,23/04/2022,Bridge Survey - 00007479,Gasasa,,35010301,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,Visiting friends or family,,Visiting family or friends,60,Male,Young adult,,,2,2,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is somewhat shallow (water reaches waist or less); River is moving moderately,,Sunny; Temperature is moderate,a3b3Z000001gMp1
Gasasa,23/04/2022,Bridge Survey - 00007483,Gasasa,,35010301,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,Selling goods; Buying goods,,Livelihood,20,Male,Senior,,,,,,Foot,Dry goods (such as grain),,,,River bed is dry; River is very shallow (water is knee-deep or less); River is somewhat shallow (water reaches waist or less); River is moving moderately,,Cloudy; Temperature is cool,a3b3Z000001gMpL
Gasasa,23/04/2022,Bridge Survey - 00007480,Gasasa,,35010301,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,Buying goods,,Livelihood,40,Male,Young adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is somewhat shallow (water reaches waist or less); River is moving moderately,,Sunny; Cloudy; Temperature is cool,a3b3Z000001gMp6
Gasasa,23/04/2022,Bridge Survey - 00007470,Gasasa,,35010301,Ruganda,,35050105,Ruganda,,35050105,B2P bridge,Farming,,Livelihood,40,Male,School-aged child,,,,2,,Foot,"Agriculture inputs (manure, seed, pesticides, animal feed, etc.)",,They are all carrying animal feeds.,,River bed is dry; River is very shallow (water is knee-deep or less); River is somewhat shallow (water reaches waist or less); River is moving slowly,,Sunny; Cloudy; Temperature is cool,a3b3Z000001gMoI
Gasasa,25/04/2022,Bridge Survey - 00007487,Other,ADPR Ruganda,35050105,Gasasa,,35010301,Gasasa,,35010301,B2P bridge,Church or worship,,Worship,30,Male,School-aged child,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less); River is moving moderately,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001gMpf
Gasasa,25/04/2022,Bridge Survey - 00007492,Ruganda,,35130305,Gasasa,,35010301,Gasasa,,35010301,B2P bridge,Buying goods,,Livelihood,30,Male,Young adult,,1,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less); River is moving moderately,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001gMq4
Gasasa,25/04/2022,Bridge Survey - 00007491,Ruganda,,35130305,Gasasa,,35010301,Gasasa,,35010301,B2P bridge,Buying goods,,Livelihood,20,Male,Senior,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less); River is moving moderately,,Sunny; Cloudy,a3b3Z000001gMpz
Gasasa,25/04/2022,Bridge Survey - 00007493,Ruganda,,35130305,Gasasa,,35010301,Ruganda,,35050105,B2P bridge,Visiting friends or family,,Visiting family or friends,25,Female,Senior,,1,,1,,Foot,,,,,River is somewhat shallow (water reaches waist or less); River is moving moderately,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001gMq9
Gasasa,25/04/2022,Bridge Survey - 00007485,Ruganda,,35130305,Gasasa,,35010301,Ruganda,,35050105,B2P bridge,Farming,,Livelihood,30,Male,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less); River is moving moderately,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001gMpV
Gasasa,25/04/2022,Bridge Survey - 00007489,Other,Gashubi,350103,Gisozi,,35030104,Other,Gashubi,350103,B2P bridge,Visiting friends or family,,Visiting family or friends,120,Male,Adult,,2,,3,,Foot,Produce; Dry goods (such as grain); Other,Sorghum beer,,,River is somewhat shallow (water reaches waist or less); River is moving moderately,,Cloudy; Temperature is moderate,a3b3Z000001gMpp
Gasasa,25/04/2022,Bridge Survey - 00007486,Ruganda,,35130305,Other,Kajevuba town/Kurushishi,35010403,Ruganda,,35050105,B2P bridge,Selling goods,,Livelihood,40,Female,Young adult,,,,4,,Foot,Firewood,,All were carrying Firewood,,River is somewhat shallow (water reaches waist or less); River is moving moderately,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001gMpa
Gasasa,25/04/2022,Bridge Survey - 00007484,Gasasa,,35010301,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,Visiting friends or family,,Visiting family or friends,60,Female,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less); River is moving moderately,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000IR2aVQAT,Sunny; Cloudy; Temperature is moderate,a3b3Z000001gMpQ
Gasasa,25/04/2022,Bridge Survey - 00007490,Gasasa,,35010301,Ruganda,,35050105,Gasasa,,35010301,B2P bridge,Buying goods,,Livelihood,40,Male,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less); River is moving moderately,,Cloudy; Temperature is moderate,a3b3Z000001gMpu
Gasasa,25/04/2022,Bridge Survey - 00007488,Gasasa,,35010301,Ruganda,,35050105,Ruganda,,35050105,B2P bridge,Visiting friends or family,,Visiting family or friends,30,Male,Adult,,,1,,,Foot,,,,,River is somewhat shallow (water reaches waist or less); River is moving moderately,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001gMpk
Muhembe,11/01/2021,Bridge Survey - 00005216,,,,Buyungu Market,,35030101,Giseke,,35050601,B2P bridge,Visiting friends or family,,Visiting family or friends,50,Male,School-aged child,,,,2,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZnKU
Muhembe,11/01/2021,Bridge Survey - 00005220,,,,Gaseke,,35050301,Buyungu,,35030101,B2P bridge,Farming,,Livelihood,60,Female,School-aged child,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZnKo
Muhembe,11/01/2021,Bridge Survey - 00005215,,,,Gaseke,,35050301,Giseke,,35100502,B2P bridge,Firewood collection,,Livelihood,20,Female,Adult,,,,2,,Foot,Firewood,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZnKP
Muhembe,11/01/2021,Bridge Survey - 00005218,,,,Gaseke,,35050301,Giseke,,35100502,B2P bridge,Farming,,Livelihood,45,Male,School-aged child,,,,,,Foot,"Agriculture inputs (manure, seed, pesticides, animal feed, etc.)",,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZnKe
Muhembe,11/01/2021,Bridge Survey - 00005214,,,,Gaseke,,35050301,Nyagisozi,,35070105,B2P bridge,Selling goods,,Livelihood,30,Female,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZnKK
Muhembe,11/01/2021,Bridge Survey - 00005221,,,,Gaseke,,35050301,Nyagisozi,,35070105,B2P bridge,Farming,,Livelihood,20,Male,Adult,,,1,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001ZnKt
Muhembe,11/01/2021,Bridge Survey - 00005217,,,,Gasiza,,35080201,Nyagasozi,,35030104,B2P bridge,Farming,,Livelihood,30,Female,School-aged child,,1,,1,,Foot,"Agriculture inputs (manure, seed, pesticides, animal feed, etc.)",,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZnKZ
Muhembe,11/01/2021,Bridge Survey - 00005219,,,,Nyagasozi,,35030104,Gaseke,,35050301,B2P bridge,Water collection,,Livelihood,30,Female,School-aged child,,1,,1,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZnKj
Muhembe,11/01/2021,Bridge Survey - 00005213,,,,Nyagasozi,,35030104,Gaseke,,35050301,B2P bridge,Farming,,Livelihood,20,Female,Adult,,,1,3,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000FdCA7QAN,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZnKF
Muhembe,12/06/2021,Bridge Survey - 00005781,,,,Gaseke,,35050301,Gatare,,350301,B2P bridge,Farming,,Livelihood,60,Female,Adult,,1,2,,,Foot,Produce,,They are all carrying cassava from farm to home,,River bed is dry; River is moving slowly,,Sunny; Temperature is cool,a3b3Z000001Zo4O
Muhembe,12/06/2021,Bridge Survey - 00005780,,,,Gaseke,,35050301,Giseke,,35100502,B2P bridge,Farming,,Livelihood,60,Female,Adult,,1,,1,,Foot,"Produce; Agriculture inputs (manure, seed, pesticides, animal feed, etc.)",,,,River bed is dry; River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000GHf9FQAT,Sunny; Temperature is moderate,a3b3Z000001Zo4J
Muhembe,12/06/2021,Bridge Survey - 00005782,,,,Gaseke,,35050301,Hindiro,,3503,B2P bridge,School,,Education,30,Male,School-aged child,,,,1,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001Zo4T
Muhembe,12/06/2021,Bridge Survey - 00005785,,,,Gaseke,,35050301,Hindiro,,3503,B2P bridge,School,,Education,40,Male,School-aged child,,,,2,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zo4i
Muhembe,12/06/2021,Bridge Survey - 00005787,,,,Gaseke,,35050301,Hindiro,,3503,B2P bridge,School,,Education,40,Female,School-aged child,,,,4,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Light rain; Temperature is cool,a3b3Z000001Zo4s
Muhembe,12/06/2021,Bridge Survey - 00005790,,,,Gaseke,,35050301,Hindiro,,3503,B2P bridge,School,,Education,40,Female,School-aged child,,,,6,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Light rain; Temperature is cool,a3b3Z000001Zo57
Muhembe,12/06/2021,Bridge Survey - 00005791,,,,Gaseke,,35050301,Nyagisozi,,35070105,B2P bridge,Visiting friends or family,,Visiting family or friends,20,Female,School-aged child,,,,1,,Foot,,,,,River bed is dry; River is moving slowly,,Sunny; Cloudy; Temperature is cool,a3b3Z000001Zo5C
Muhembe,12/06/2021,Bridge Survey - 00005788,,,,Gaseke,,35050301,Other,GS Hindiro,3503,B2P bridge,School,,Education,40,Male,School-aged child,,,,1,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Light rain; Temperature is cool,a3b3Z000001Zo4x
Muhembe,12/06/2021,Bridge Survey - 00005786,,,,Gasiza,,35080201,Hindiro,,3503,B2P bridge,School,,Education,60,Male,School-aged child,,,,1,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is hot,a3b3Z000001Zo4n
Muhembe,12/06/2021,Bridge Survey - 00005789,,,,Gasiza,,35080201,Hindiro,,3503,B2P bridge,School,,Education,40,Female,School-aged child,,,,4,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Light rain; Temperature is cool,a3b3Z000001Zo52
Muhembe,12/06/2021,Bridge Survey - 00005784,,,,Gasiza,,35080201,Other,GS Hindiro,3503,B2P bridge,School,,Education,30,Male,School-aged child,,,,1,,Foot,,,,,River bed is dry; River is moving slowly,,Sunny; Cloudy; Temperature is cool,a3b3Z000001Zo4d
Muhembe,12/06/2021,Bridge Survey - 00005783,,,,GS Hindiro,,3503,Gaseke,,35050301,B2P bridge,School,,Education,30,Male,School-aged child,,,,,,Foot,,,,,River bed is dry; River is moving slowly,,Sunny; Cloudy; Temperature is cool,a3b3Z000001Zo4Y
Muhembe,12/09/2021,Bridge Survey - 00005797,,,,Bridge site,,251002,Nyagasozi,,35030104,B2P bridge,Recreation,,Recreation,10,Female,School-aged child,,,,2,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Light rain; Temperature is cool,a3b3Z000001Zo65
Muhembe,12/09/2021,Bridge Survey - 00005819,,,,Buyungu,,35030101,Rwamamara,,350506,B2P bridge,Selling goods; Buying goods; Saving club,,Livelihood,60,Male,Senior,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zo7m
Muhembe,12/09/2021,Bridge Survey - 00005793,,,,Buyungu Market,,35030101,Gaseke,,35050601,B2P bridge,Buying goods,,Livelihood,30,Female,Adult,,,,,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001Zo5l
Muhembe,12/09/2021,Bridge Survey - 00005831,,,,Gaseke,,35050301,Giseke,,35100502,B2P bridge,Farming,,Livelihood,40,Female,Young adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001Zo8f
